trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters
TRP-02974,2023-10-01,2023-10-02,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.15,90.4,1.7,13247.472,74.56
TRP-02975,2023-10-01,2023-10-02,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.95,91.8,0.3,20798.208,168.34
TRP-02976,2023-10-01,2023-10-02,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.25,93.0,1.0,13905.36,95.23
TRP-02977,2023-10-01,2023-10-02,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.53,94.1,1.7,14072.8224,100.3
TRP-02978,2023-10-01,2023-10-01,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.91,95.4,0.3,5957.5164,53.94
TRP-02979,2023-10-01,2023-10-03,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,20.22,84.2,1.6,21779.3664,176.28
TRP-02980,2023-10-01,2023-10-03,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,18.63,74.5,1.1,20066.7456,171.26
TRP-02981,2023-10-02,2023-10-03,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.82,94.6,1.7,18769.6464,143.69
TRP-02982,2023-10-02,2023-10-03,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,22.22,96.6,1.8,13289.3376,119.63
TRP-02983,2023-10-02,2023-10-02,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,27.02,112.6,0.8,8767.99,35.82
TRP-02984,2023-10-02,2023-10-03,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.62,85.9,1.5,12478.3992,74.67
TRP-02985,2023-10-02,2023-10-02,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,25.99,108.3,0.4,8433.755,47.15
TRP-02986,2023-10-02,2023-10-03,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.09,92.4,0.4,20925.0816,168.34
TRP-02987,2023-10-02,2023-10-02,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,25.17,100.7,1.5,8167.665,60.51
TRP-02988,2023-10-02,2023-10-03,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.79,91.2,0.8,13630.2432,74.72
TRP-02989,2023-10-03,2023-10-04,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.3,89.8,14.9,17399.336,168.11
TRP-02990,2023-10-03,2023-10-03,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.21,96.7,0.1,7531.645,35.82
TRP-02991,2023-10-03,2023-10-04,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.61,92.3,1.8,13293.3234,68.69
TRP-02992,2023-10-03,2023-10-04,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.96,89.2,0.8,12684.1536,79.9
TRP-02993,2023-10-03,2023-10-04,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.18,96.6,0.9,13863.4944,106.68
TRP-02994,2023-10-03,2023-10-04,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.28,97.0,0.9,21097.2672,188.59
TRP-02995,2023-10-03,2023-10-03,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,26.32,105.3,1.7,6844.2528,67.69
TRP-02996,2023-10-03,2023-10-03,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,21.24,85.0,1.4,7117.9488,44.33
TRP-02997,2023-10-03,2023-10-05,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.11,88.4,1.1,21785.4252,229.91
TRP-02998,2023-10-04,2023-10-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.66,90.3,0.7,23330.4192,185.76
TRP-02999,2023-10-04,2023-10-05,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.28,84.5,1.5,12272.6448,74.67
TRP-03000,2023-10-04,2023-10-05,delayed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,16.89,68.9,6.7,10552.5342,74.56
TRP-03001,2023-10-04,2023-10-06,cancelled,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,17.26,73.4,1.6,,
TRP-03002,2023-10-04,2023-10-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,24.16,100.7,0.1,23805.3312,244.53
TRP-03003,2023-10-04,2023-10-04,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.17,92.7,1.0,7518.665,60.51
TRP-03004,2023-10-04,2023-10-05,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.36,101.5,0.4,14910.1584,95.65
TRP-03005,2023-10-04,2023-10-04,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.19,92.8,0.3,6030.3276,51.32
TRP-03006,2023-10-04,2023-10-05,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.44,87.5,1.1,12974.6304,79.85
TRP-03007,2023-10-04,2023-10-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.91,93.5,0.3,22573.6812,198.65
TRP-03008,2023-10-04,2023-10-05,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,25.01,100.0,1.1,22665.0624,132.08
TRP-03009,2023-10-05,2023-10-07,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.67,98.5,0.4,23341.1904,168.63
TRP-03010,2023-10-05,2023-10-05,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,16.13,70.1,0.0,4577.694,59.14
TRP-03011,2023-10-05,2023-10-06,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-05,Ігор Шевченко,0.13,23.18,96.6,0.1,21006.6432,184.38
TRP-03012,2023-10-05,2023-10-06,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-06,Микола Ткаченко,0.12,23.91,99.6,1.3,14057.6454,98.29
TRP-03013,2023-10-05,2023-10-06,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,23.99,100.0,0.2,21740.6976,135.96
TRP-03014,2023-10-06,2023-10-06,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-01,DAF,XF 105,22.0,2015,DRV-03,Сергій Мельник,0.12,22.48,102.2,1.1,5845.6992,36.37
TRP-03015,2023-10-06,2023-10-08,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.96,91.1,20.0,22576.4352,165.57
TRP-03016,2023-10-06,2023-10-07,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,22.17,96.4,3.5,13034.6298,66.55
TRP-03017,2023-10-06,2023-10-08,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.23,88.5,1.6,22867.2576,239.06
TRP-03018,2023-10-06,2023-10-07,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.09,98.3,0.5,21831.3216,131.8
TRP-03019,2023-10-06,2023-10-08,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.5,93.7,1.4,22169.7,188.29
TRP-03020,2023-10-06,2023-10-06,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,27.53,110.1,1.2,7158.9012,67.69
TRP-03021,2023-10-06,2023-10-07,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.99,92.0,0.9,20834.4576,132.08
TRP-03022,2023-10-07,2023-10-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,19.42,88.3,0.8,20917.6704,168.63
TRP-03023,2023-10-07,2023-10-09,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.16,88.2,26.9,19076.1632,184.38
TRP-03024,2023-10-07,2023-10-08,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.75,96.9,0.4,13963.575,68.69
TRP-03025,2023-10-07,2023-10-08,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.02,92.1,0.7,20861.6448,242.05
TRP-03026,2023-10-07,2023-10-07,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.21,88.9,1.6,5775.4884,51.32
TRP-03027,2023-10-07,2023-10-08,cancelled,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,23.5,97.9,0.4,,
TRP-03028,2023-10-07,2023-10-09,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.74,92.8,17.7,22406.1768,170.71
TRP-03029,2023-10-07,2023-10-08,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,17.54,71.6,1.1,17385.648,131.66
TRP-03030,2023-10-08,2023-10-09,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.47,87.6,0.9,13242.0519,92.36
TRP-03031,2023-10-08,2023-10-08,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-11,Тарас Гончар,0.13,22.67,90.7,1.5,5895.1068,67.69
TRP-03032,2023-10-08,2023-10-08,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.21,96.9,0.4,6295.5684,51.32
TRP-03033,2023-10-08,2023-10-10,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,20.94,83.8,27.1,5832.2088,51.32
TRP-03034,2023-10-08,2023-10-09,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,19.71,78.8,1.3,12156.5367,103.81
TRP-03035,2023-10-08,2023-10-08,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,26.03,106.2,0.2,6768.8412,36.82
TRP-03036,2023-10-08,2023-10-09,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.51,96.0,0.1,14060.8608,74.48
TRP-03037,2023-10-08,2023-10-09,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,24.47,97.9,0.9,14386.8918,68.84
TRP-03038,2023-10-09,2023-10-09,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.62,94.2,1.7,7340.19,46.09
TRP-03039,2023-10-09,2023-10-10,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,20.73,84.6,1.0,12785.6421,92.36
TRP-03040,2023-10-09,2023-10-09,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.78,109.3,0.5,6963.8712,45.66
TRP-03041,2023-10-09,2023-10-10,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,23.81,99.2,0.5,14240.2848,76.91
TRP-03042,2023-10-09,2023-10-10,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.26,88.6,0.2,12865.7016,70.86
TRP-03043,2023-10-10,2023-10-11,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.41,97.3,20.5,19301.5432,130.06
TRP-03044,2023-10-10,2023-10-11,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.86,90.7,7.8,12623.6376,66.55
TRP-03045,2023-10-10,2023-10-10,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.54,89.7,1.6,7218.4848,46.09
TRP-03046,2023-10-10,2023-10-11,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.64,94.3,0.8,13540.5312,76.91
