trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters,fuel_cost_uah,batches_used,gross_profit_uah,gross_margin_pct
TRP-02407,2023-08-01,2023-08-01,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.95,97.5,1.1,7085.9185,38.95,1963.08,FB-008,5122.8385,72.3
TRP-02408,2023-08-01,2023-08-02,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-05,Ігор Шевченко,0.13,16.09,74.8,0.8,18302.6968,123.4,6219.36,FB-008,12083.336800000001,66.0
TRP-02409,2023-08-01,2023-08-03,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.3,97.1,0.3,27235.836,160.49,8088.7,FB-008,19147.136,70.3
TRP-02410,2023-08-01,2023-08-01,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.68,90.3,0.1,7332.8264,39.07,1969.13,FB-008,5363.6964,73.1
TRP-02411,2023-08-01,2023-08-01,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,16.42,69.9,1.2,5798.3946,47.52,2395.01,FB-008,3403.3845999999994,58.7
TRP-02412,2023-08-01,2023-08-02,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.52,89.7,9.9,8980.296,73.57,3707.93,FB-008,5272.366,58.7
TRP-02413,2023-08-01,2023-08-01,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,18.64,77.7,1.8,6304.6072,61.18,3083.47,FB-008,3221.1372000000006,51.1
TRP-02414,2023-08-01,2023-08-02,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.65,94.6,0.6,9261.813,70.53,3554.71,FB-008,5707.103,61.6
TRP-02415,2023-08-01,2023-08-01,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.79,95.2,2.1,5249.0256,36.91,1860.26,FB-008,3388.7655999999997,64.6
TRP-02416,2023-08-01,2023-08-02,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,19.53,81.4,1.5,14600.628,64.1,3230.64,FB-008,11369.988000000001,77.9
TRP-02417,2023-08-02,2023-08-03,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.5,93.2,0.5,14624.7,75.03,3781.51,FB-008,10843.19,74.1
TRP-02418,2023-08-02,2023-08-02,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.91,90.9,0.3,7072.3893,54.22,2732.69,FB-008,4339.6993,61.4
TRP-02419,2023-08-02,2023-08-03,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.44,80.2,1.7,7695.012,77.88,3925.15,FB-008,3769.8619999999996,49.0
TRP-02420,2023-08-02,2023-08-02,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.38,94.8,0.0,2225.496,13.59,684.94,FB-008,1540.556,69.2
TRP-02421,2023-08-02,2023-08-03,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.31,92.9,0.0,22113.672,123.78,6238.51,FB-008,15875.161999999998,71.8
TRP-02422,2023-08-02,2023-08-03,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,24.11,100.5,1.0,9441.9582,56.12,2828.45,FB-008,6613.508199999999,70.0
TRP-02423,2023-08-02,2023-08-02,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-07,Петро Романюк,0.13,24.68,102.8,0.2,7832.6916,56.23,2833.99,FB-008,4998.7016,63.8
TRP-02424,2023-08-02,2023-08-02,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.22,107.0,0.2,2713.2456,16.43,828.07,FB-008,1885.1756,69.5
TRP-02425,2023-08-02,2023-08-03,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.17,94.3,1.1,14616.2376,107.22,5403.89,FB-008,9212.347600000001,63.0
TRP-02426,2023-08-02,2023-08-03,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.25,97.0,0.2,16122.1275,111.33,5611.03,FB-008,10511.0975,65.2
TRP-02427,2023-08-02,2023-08-03,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,20.77,83.1,0.8,8667.321,89.23,4497.19,FB-008,4170.131,48.1
TRP-02428,2023-08-02,2023-08-03,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.05,88.2,0.7,14659.5015,111.33,5611.03,FB-008,9048.4715,61.7
TRP-02429,2023-08-02,2023-08-04,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,23.58,94.3,1.2,27563.1336,171.8,8658.72,FB-008,18904.4136,68.6
TRP-02430,2023-08-03,2023-08-03,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-08,Юрій Дорошенко,0.13,22.03,100.1,1.6,8318.528,35.99,1813.9,FB-008,6504.628000000001,78.2
TRP-02431,2023-08-03,2023-08-04,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.73,94.9,1.6,23521.176,140.75,7093.8,FB-008,16427.376,69.8
TRP-02432,2023-08-03,2023-08-03,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.88,91.5,0.2,2367.6224,15.51,781.7,FB-008,1585.9224000000002,67.0
TRP-02433,2023-08-03,2023-08-03,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,24.19,98.7,1.4,7677.1803,41.83,2108.23,FB-008,5568.9503,72.5
TRP-02434,2023-08-03,2023-08-04,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,24.51,98.0,0.5,9598.6062,60.07,3027.53,FB-008,6571.0761999999995,68.5
TRP-02435,2023-08-03,2023-08-04,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,20.74,83.0,1.5,15505.224,74.95,3777.48,FB-008,11727.744,75.6
TRP-02436,2023-08-03,2023-08-04,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.62,90.5,0.6,14912.9136,69.06,3480.62,FB-008,11432.2936,76.7
TRP-02437,2023-08-04,2023-08-04,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.48,97.7,1.7,8060.1552,60.0,3024.0,FB-008,5036.1552,62.5
TRP-02438,2023-08-04,2023-08-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.39,94.8,0.4,26704.3752,160.0,8064.0,FB-008,18640.3752,69.8
TRP-02439,2023-08-04,2023-08-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.67,82.2,1.4,6239.8071,66.21,3336.98,FB-008,2902.8271,46.5
TRP-02440,2023-08-04,2023-08-04,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.07,106.4,0.2,5752.0848,35.39,1783.66,FB-008,3968.4248,69.0
TRP-02441,2023-08-04,2023-08-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.87,89.3,1.0,7397.0901,47.09,2373.34,FB-008,5023.7501,67.9
TRP-02442,2023-08-04,2023-08-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,16.88,68.9,1.2,5960.8344,47.09,2373.34,FB-008,3587.4943999999996,60.2
TRP-02443,2023-08-04,2023-08-04,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,16.39,68.3,0.2,1883.5388,21.35,1076.04,FB-008,807.4988000000001,42.9
TRP-02444,2023-08-04,2023-08-05,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,20.83,86.8,0.9,8692.359,87.86,4428.14,FB-008,4264.219,49.1
TRP-02445,2023-08-04,2023-08-05,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.46,89.8,0.2,22262.352,196.81,9919.22,FB-008,12343.132,55.4
TRP-02446,2023-08-04,2023-08-05,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.46,89.8,1.7,14807.4288,102.58,5170.03,FB-008,9637.398799999999,65.1
TRP-02447,2023-08-04,2023-08-04,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,20.78,86.6,0.7,2269.176,12.48,628.99,FB-008,1640.186,72.3
TRP-02448,2023-08-04,2023-08-05,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,23.36,93.5,0.2,23154.432,132.5,6678.0,FB-008,16476.432,71.2
TRP-02449,2023-08-05,2023-08-05,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,16.96,73.7,1.2,1949.0432,18.92,953.57,FB-008,995.4732,51.1
TRP-02450,2023-08-05,2023-08-05,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.9,97.4,1.4,7267.773,64.94,3272.98,FB-008,3994.793,55.0
TRP-02451,2023-08-05,2023-08-06,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,17.23,73.3,1.3,13097.2122,107.22,5403.89,FB-008,7693.3222,58.7
TRP-02452,2023-08-05,2023-08-05,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,19.14,76.6,0.7,4394.544,33.4,1683.36,FB-008,2711.184,61.7
TRP-02453,2023-08-05,2023-08-05,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,17.82,72.7,0.9,4390.848,42.01,2117.3,FB-008,2273.548,51.8
TRP-02454,2023-08-05,2023-08-05,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.45,91.6,1.8,4953.368,42.01,2117.3,FB-008,2836.068,57.3
TRP-02455,2023-08-06,2023-08-07,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.93,95.5,1.0,15117.2904,92.83,4678.63,FB-008,10438.6604,69.1
TRP-02456,2023-08-06,2023-08-07,delayed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.23,88.9,8.9,14779.1709,79.62,4012.85,FB-008,10766.320899999999,72.8
TRP-02457,2023-08-06,2023-08-06,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.83,91.3,0.5,2362.4484,15.51,781.7,FB-008,1580.7484000000002,66.9
TRP-02458,2023-08-06,2023-08-06,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,24.11,98.4,1.7,2494.9028,19.5,982.8,FB-008,1512.1028,60.6
TRP-02459,2023-08-07,2023-08-08,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,15.76,68.5,0.1,11979.8064,89.53,4512.31,FB-008,7467.496399999999,62.3
TRP-02460,2023-08-07,2023-08-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,25.47,106.1,1.1,5619.7008,42.27,2130.41,FB-008,3489.2907999999998,62.1
TRP-02461,2023-08-07,2023-08-08,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,17.03,71.0,12.8,19371.9656,178.12,8977.25,FB-008,10394.7156,53.7
TRP-02462,2023-08-07,2023-08-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.61,88.2,0.9,28302.1848,193.4,9747.36,FB-008,18554.8248,65.6
TRP-02463,2023-08-07,2023-08-08,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.91,89.4,1.5,15630.594,77.74,3918.1,FB-008,11712.493999999999,74.9
TRP-02464,2023-08-07,2023-08-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,17.0,69.4,1.1,4188.8,35.39,1783.66,FB-008,2405.1400000000003,57.4
TRP-02465,2023-08-07,2023-08-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,24.98,106.3,0.1,2584.9304,22.66,1142.06,FB-008,1442.8704000000002,55.8
TRP-02466,2023-08-07,2023-08-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.63,92.0,1.0,4966.248,48.82,2460.53,FB-008,2505.7179999999994,50.5
TRP-02467,2023-08-07,2023-08-07,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,26.23,109.3,1.6,9904.448,48.45,2441.88,FB-008,7462.568,75.3
TRP-02468,2023-08-07,2023-08-08,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.0,91.7,14.6,8615.64,87.86,4428.14,FB-008,4187.499999999999,48.6
TRP-02469,2023-08-07,2023-08-08,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,17.91,71.6,0.6,13485.1554,79.62,4012.85,FB-008,9472.3054,70.2
TRP-02470,2023-08-07,2023-08-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.39,95.5,0.2,27341.0388,229.55,11569.32,FB-008,15771.718799999999,57.7
TRP-02471,2023-08-07,2023-08-09,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.12,88.5,25.3,21925.344,132.5,6678.0,FB-008,15247.344000000001,69.5
TRP-02472,2023-08-08,2023-08-09,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-05,Ігор Шевченко,0.13,18.59,84.5,0.4,13262.106,125.08,6304.03,FB-008,6958.076,52.5
